VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,1693529588000000,1693530431000000,1,6.29,1,N,148,262,1,26.8,1.0,0.5,6.36,0.0,1.0,38.16,2.5,0.0
2,1693526511000000,1693527164000000,1,2.38,1,N,48,262,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,1693526701000000,1693527198000000,4,1.45,1,N,148,249,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,1693527366000000,1693527925000000,2,1.85,1,N,249,234,1,11.4,1.0,0.5,1.75,0.0,1.0,18.15,2.5,0.0
2,1693528795000000,1693529345000000,2,2.45,1,N,114,230,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,1693529428000000,1693530026000000,2,0.75,1,N,230,164,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,1693526526000000,1693527929000000,1,8.81,1,N,132,86,2,36.6,1.0,0.5,0.0,0.0,1.0,40.85,0.0,1.75
2,1693527912000000,1693528477000000,1,1.87,1,N,234,231,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,1693529219000000,1693529536000000,3,0.98,1,N,45,114,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,1693529876000000,1693530229000000,3,0.81,1,N,114,45,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
1,1693529426000000,1693529971000000,1,2.3,1,N,114,230,1,12.1,3.5,0.5,3.4,0.0,1.0,20.5,2.5,0.0
2,1693528437000000,1693528632000000,1,0.99,1,N,162,107,1,6.5,1.0,0.5,2.88,0.0,1.0,14.38,2.5,0.0
2,1693528997000000,1693529107000000,1,0.45,1,N,170,170,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0
2,1693527456000000,1693528706000000,1,4.52,1,N,237,114,1,24.7,1.0,0.5,5.94,0.0,1.0,35.64,2.5,0.0
2,1693529283000000,1693529619000000,1,1.35,1,N,234,229,1,8.6,1.0,0.5,4.08,0.0,1.0,17.68,2.5,0.0
1,1693527218000000,1693527432000000,1,0.9,1,N,114,231,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0
1,1693527244000000,1693528162000000,3,2.8,1,N,79,48,2,16.3,3.5,0.5,0.0,0.0,1.0,21.3,2.5,0.0
2,1693526454000000,1693527401000000,1,3.1,1,N,68,231,1,18.4,1.0,0.5,4.0,0.0,1.0,27.4,2.5,0.0
2,1693529246000000,1693529567000000,1,0.86,1,N,186,90,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,1693529883000000,1693530479000000,1,0.86,1,N,68,48,4,-10.0,-1.0,-0.5,0.0,0.0,-1.0,-15.0,-2.5,0.0
2,1693529883000000,1693530479000000,1,0.86,1,N,68,230,4,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0
1,1693527418000000,1693527641000000,1,0.7,1,N,246,90,3,5.8,3.5,0.5,0.0,0.0,1.0,10.8,2.5,0.0
1,1693528747000000,1693529453000000,1,3.2,1,N,148,181,1,15.6,3.5,0.5,4.1,0.0,1.0,24.7,2.5,0.0
2,1693527147000000,1693527848000000,2,6.79,1,N,132,203,1,26.8,1.0,0.5,0.0,0.0,1.0,31.05,0.0,1.75
1,1693526418000000,1693528830000000,1,0.0,1,N,75,225,1,51.5,0.0,0.5,0.0,6.94,1.0,59.94,0.0,0.0
2,1693527129000000,1693528236000000,1,8.79,1,N,107,116,1,36.6,1.0,0.5,8.32,0.0,1.0,49.92,2.5,0.0
2,1693527868000000,1693530465000000,1,16.31,1,N,93,111,1,67.4,1.0,0.5,13.98,0.0,1.0,83.88,0.0,0.0
2,1693526208000000,1693527513000000,5,4.4,1,N,186,24,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0
2,1693528081000000,1693528345000000,5,0.93,1,N,142,239,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,1693526813000000,1693527047000000,1,0.86,1,N,237,141,1,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,1693527301000000,1693528013000000,1,1.8,1,N,162,186,1,12.8,1.0,0.5,2.67,0.0,1.0,20.47,2.5,0.0
2,1693527241000000,1693527373000000,4,0.62,1,N,161,164,1,5.1,1.0,0.5,3.0,0.0,1.0,13.1,2.5,0.0
2,1693526551000000,1693528517000000,1,6.74,1,N,264,264,1,35.9,1.0,0.5,8.18,0.0,1.0,49.08,2.5,0.0
2,1693527004000000,1693527888000000,1,3.37,1,N,164,262,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0
2,1693529010000000,1693529572000000,1,1.68,1,N,161,141,1,11.4,1.0,0.5,2.0,0.0,1.0,18.4,2.5,0.0
2,1693527078000000,1693527323000000,1,1.07,1,N,137,162,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,1693527659000000,1693528560000000,1,1.6,1,N,246,161,1,14.2,1.0,0.5,6.0,0.0,1.0,25.2,2.5,0.0
2,1693528673000000,1693529081000000,1,1.22,1,N,161,229,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,1693528531000000,1693528744000000,1,0.83,1,N,170,229,1,5.8,1.0,0.5,3.24,0.0,1.0,14.04,2.5,0.0
2,1693529361000000,1693529430000000,1,0.35,1,N,263,263,4,-3.7,-1.0,-0.5,0.0,0.0,-1.0,-8.7,-2.5,0.0
2,1693529361000000,1693529430000000,1,0.35,1,N,263,263,4,3.7,1.0,0.5,0.0,0.0,1.0,8.7,2.5,0.0
1,1693529333000000,1693530230000000,1,3.5,1,N,79,48,1,16.3,3.5,0.5,5.35,0.0,1.0,26.65,2.5,0.0
1,1693527054000000,1693529033000000,1,10.3,1,N,43,189,1,43.6,3.5,0.5,9.7,0.0,1.0,58.3,2.5,0.0
1,1693529001000000,1693529945000000,1,4.6,1,N,114,143,2,21.2,3.5,0.5,0.0,0.0,1.0,26.2,2.5,0.0
2,1693527545000000,1693528214000000,3,1.45,1,N,233,230,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,1693528404000000,1693530064000000,1,8.61,1,N,163,69,2,38.7,1.0,0.5,0.0,0.0,1.0,43.7,2.5,0.0
1,1693529328000000,1693529943000000,1,2.2,1,N,231,107,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0
2,1693526699000000,1693527315000000,2,1.28,1,N,249,148,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,1693528807000000,1693529702000000,3,4.42,1,N,79,263,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0
2,1693527320000000,1693527695000000,1,1.11,1,N,65,97,2,8.6,1.0,0.5,0.0,0.0,1.0,11.1,0.0,0.0
2,1693529215000000,1693529687000000,1,2.41,1,N,162,262,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,1693526732000000,1693528648000000,1,21.72,5,N,253,265,1,80.0,0.0,0.0,5.0,6.94,1.0,92.94,0.0,0.0
2,1693528261000000,1693529223000000,2,3.9,1,N,249,255,2,20.5,1.0,0.5,0.0,0.0,1.0,25.5,2.5,0.0
2,1693529449000000,1693529756000000,1,1.13,1,N,161,170,1,7.9,1.0,0.5,1.0,0.0,1.0,13.9,2.5,0.0
2,1693527442000000,1693530196000000,1,19.84,2,N,132,158,1,70.0,0.0,0.5,16.0,0.0,1.0,91.75,2.5,1.75
2,1693528853000000,1693530728000000,4,16.93,1,N,132,165,1,66.0,1.0,0.5,13.7,0.0,1.0,83.95,0.0,1.75
2,1693528468000000,1693529267000000,2,3.8,1,N,238,116,4,-17.7,-1.0,-0.5,0.0,0.0,-1.0,-22.7,-2.5,0.0
2,1693528468000000,1693529267000000,2,3.8,1,N,238,116,4,17.7,1.0,0.5,0.0,0.0,1.0,22.7,2.5,0.0
2,1693526962000000,1693528783000000,4,9.56,1,N,70,163,1,42.2,6.0,0.5,1.0,6.94,1.0,61.89,2.5,1.75
2,1693528929000000,1693529248000000,1,0.74,1,N,237,236,1,7.2,1.0,0.5,1.83,0.0,1.0,14.03,2.5,0.0
2,1693528924000000,1693530239000000,1,10.79,1,N,138,127,2,43.6,6.0,0.5,0.0,6.94,1.0,59.79,0.0,1.75
1,1693528257000000,1693528339000000,1,0.1,1,N,113,113,2,3.7,3.5,0.5,0.0,0.0,1.0,8.7,2.5,0.0
1,1693527751000000,1693529843000000,2,11.5,1,N,132,61,1,47.1,2.75,0.5,0.0,0.0,1.0,51.35,0.0,1.75
2,1693528041000000,1693528737000000,2,1.89,1,N,170,48,1,12.8,1.0,0.5,4.45,0.0,1.0,22.25,2.5,0.0
2,1693528940000000,1693529411000000,1,1.43,1,N,48,246,1,10.0,1.0,0.5,1.0,0.0,1.0,16.0,2.5,0.0
2,1693527654000000,1693530036000000,3,17.58,2,N,132,230,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75
2,1693528823000000,1693529807000000,1,2.3,1,N,48,79,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0
2,1693527244000000,1693527978000000,2,2.99,1,N,141,68,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0
2,1693529215000000,1693529507000000,4,0.63,1,N,249,114,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,1693526693000000,1693528524000000,4,6.71,1,N,68,255,1,33.8,1.0,0.5,7.76,0.0,1.0,46.56,2.5,0.0
2,1693529706000000,1693530355000000,2,2.14,1,N,148,164,1,12.8,1.0,0.5,5.34,0.0,1.0,23.14,2.5,0.0
2,1693528157000000,1693529758000000,1,11.24,1,N,138,87,1,45.7,6.0,0.5,11.49,0.0,1.0,68.94,2.5,1.75
2,1693529613000000,1693531254000000,1,12.02,1,N,132,91,1,49.9,1.0,0.5,1.0,0.0,1.0,55.15,0.0,1.75
2,1693529808000000,1693532120000000,2,17.86,2,N,132,143,1,70.0,0.0,0.5,14.8,0.0,1.0,90.55,2.5,1.75
2,1693528206000000,1693528629000000,2,1.76,1,N,234,162,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,1693529262000000,1693529711000000,1,2.33,1,N,229,79,1,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
2,1693527960000000,1693528515000000,1,1.19,1,N,170,107,1,10.0,1.0,0.5,2.25,0.0,1.0,17.25,2.5,0.0
2,1693526454000000,1693526925000000,1,1.01,1,N,230,48,2,-8.6,-1.0,-0.5,0.0,0.0,-1.0,-13.6,-2.5,0.0
2,1693526454000000,1693526925000000,1,1.01,1,N,230,48,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,1693527500000000,1693527695000000,1,1.17,1,N,142,239,1,7.2,1.0,0.5,2.0,0.0,1.0,14.2,2.5,0.0
1,1693527256000000,1693528070000000,1,4.3,1,N,107,88,1,17.7,3.5,0.5,4.55,0.0,1.0,27.25,2.5,0.0
1,1693528221000000,1693528723000000,1,1.7,1,N,88,148,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,1693527019000000,1693528198000000,1,2.62,1,N,246,79,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0
1,1693526637000000,1693527186000000,1,1.6,1,N,233,79,2,9.3,3.5,0.5,0.0,0.0,1.0,14.3,2.5,0.0
1,1693527258000000,1693527911000000,1,1.4,1,N,79,249,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0
1,1693527959000000,1693528945000000,2,2.1,1,N,68,233,1,15.6,3.5,0.5,4.12,0.0,1.0,24.72,2.5,0.0
1,1693529598000000,1693530149000000,1,2.3,1,N,161,143,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0
2,1693526661000000,1693528289000000,1,12.12,1,N,132,252,1,50.6,1.0,0.5,6.0,0.0,1.0,60.85,0.0,1.75
2,1693525683000000,1693526758000000,1,3.65,1,N,48,145,1,19.8,1.0,0.5,2.2,0.0,1.0,27.0,2.5,0.0
2,1693527733000000,1693529217000000,1,5.35,1,N,237,223,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0
1,1693527503000000,1693527532000000,0,0.1,1,N,209,209,2,3.0,3.5,0.5,0.0,0.0,1.0,8.0,2.5,0.0
2,1693529674000000,1693530112000000,5,2.04,1,N,261,113,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,1693526452000000,1693526865000000,1,1.04,1,N,249,144,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,1693527328000000,1693528450000000,1,1.93,1,N,107,68,1,17.7,1.0,0.5,5.68,0.0,1.0,28.38,2.5,0.0
2,1693528832000000,1693529177000000,1,1.01,1,N,68,164,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,1693529618000000,1693529753000000,1,0.57,1,N,164,100,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0
2,1693527992000000,1693528861000000,1,3.44,1,N,211,162,1,18.4,1.0,0.5,3.0,0.0,1.0,26.4,2.5,0.0
2,1693529236000000,1693530541000000,2,7.87,1,N,170,69,2,34.5,1.0,0.5,0.0,0.0,1.0,39.5,2.5,0.0
2,1693527176000000,1693529199000000,4,16.97,2,N,132,230,1,70.0,0.0,0.5,16.19,6.94,1.0,97.13,2.5,0.0
2,1693528056000000,1693528507000000,1,1.91,1,N,79,186,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
1,1693526400000000,1693527566000000,2,10.0,1,N,138,4,1,39.4,10.25,0.5,12.75,0.0,1.0,63.9,2.5,1.75
1,1693529429000000,1693530829000000,1,6.8,1,N,114,166,1,31.0,3.5,0.5,2.0,0.0,1.0,38.0,2.5,0.0
2,1693527859000000,1693530037000000,2,17.69,2,N,132,163,1,70.0,0.0,0.5,14.8,0.0,1.0,90.55,2.5,1.75
2,1693529853000000,1693529860000000,1,0.0,5,N,185,185,1,20.0,0.0,0.0,2.0,0.0,1.0,23.0,0.0,0.0
1,1693528789000000,1693529932000000,1,6.6,99,N,74,185,1,29.5,0.0,0.5,0.0,0.0,1.0,31.0,0.0,0.0
1,1693529766000000,1693530259000000,1,3.1,1,N,107,263,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,1693527691000000,1693528028000000,1,0.7,1,N,170,48,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
1,1693528896000000,1693529542000000,1,1.8,1,N,79,231,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0
1,1693529635000000,1693529650000000,1,0.0,1,N,233,233,2,3.0,3.5,0.5,0.0,0.0,1.0,8.0,2.5,0.0
2,1693527369000000,1693527644000000,1,1.29,1,N,79,107,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,1693530075000000,1693530785000000,1,1.76,1,N,158,79,1,12.1,1.0,0.5,1.71,0.0,1.0,18.81,2.5,0.0
1,1693527875000000,1693528500000000,1,3.5,1,N,162,232,1,17.0,3.5,0.5,3.5,0.0,1.0,25.5,2.5,0.0
1,1693529014000000,1693529337000000,2,1.1,1,N,79,113,1,7.2,3.5,0.5,2.4,0.0,1.0,14.6,2.5,0.0
2,1693527808000000,1693529786000000,1,15.4,2,N,132,163,1,70.0,0.0,0.5,22.2,0.0,1.0,96.2,2.5,0.0
2,1693528375000000,1693529937000000,3,6.44,1,N,90,190,1,30.3,1.0,0.5,7.06,0.0,1.0,42.36,2.5,0.0
2,1693528178000000,1693528664000000,1,1.26,1,N,249,79,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,1693526809000000,1693527365000000,1,2.4,1,N,161,238,1,12.8,1.0,0.5,2.0,0.0,1.0,19.8,2.5,0.0
2,1693528696000000,1693528896000000,1,0.75,1,N,75,75,2,5.8,1.0,0.5,0.0,0.0,1.0,8.3,0.0,0.0
2,1693526509000000,1693528236000000,4,20.28,1,N,132,208,2,73.7,1.0,0.5,0.0,6.94,1.0,84.89,0.0,1.75
2,1693526532000000,1693527318000000,1,3.03,1,N,144,229,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0
2,1693528004000000,1693530229000000,1,8.43,1,N,161,37,1,42.2,1.0,0.5,5.0,0.0,1.0,52.2,2.5,0.0
2,1693527335000000,1693528081000000,1,2.6,1,N,249,161,1,14.9,1.0,0.5,5.97,0.0,1.0,25.87,2.5,0.0
2,1693529734000000,1693530913000000,1,4.76,1,N,114,145,1,24.7,1.0,0.5,10.99,6.94,1.0,47.63,2.5,0.0
2,1693526629000000,1693527015000000,1,1.38,1,N,144,231,1,8.6,1.0,0.5,2.5,0.0,1.0,16.1,2.5,0.0
2,1693527538000000,1693529709000000,1,8.92,1,N,231,14,2,46.4,1.0,0.5,0.0,0.0,1.0,51.4,2.5,0.0
2,1693528437000000,1693529660000000,1,6.54,1,N,142,87,1,29.6,1.0,0.5,6.92,0.0,1.0,41.52,2.5,0.0
2,1693529909000000,1693531524000000,1,13.42,1,N,88,92,1,54.1,1.0,0.5,17.73,0.0,1.0,76.83,2.5,0.0
2,1693527345000000,1693528524000000,1,4.81,1,N,249,263,1,23.3,1.0,0.5,4.81,0.0,1.0,33.11,2.5,0.0
2,1693528740000000,1693530362000000,1,11.19,1,N,138,170,1,47.1,6.0,0.5,16.01,6.94,1.0,81.8,2.5,1.75
2,1693527722000000,1693529461000000,1,10.52,1,N,234,198,1,44.3,1.0,0.5,8.5,0.0,1.0,57.8,2.5,0.0
1,1693528049000000,1693529241000000,1,3.6,1,Y,246,232,1,19.8,3.5,0.5,3.0,0.0,1.0,27.8,2.5,0.0
1,1693529646000000,1693530162000000,1,1.0,1,Y,4,113,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0
2,1693528262000000,1693528649000000,1,0.89,1,N,230,186,1,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,1693529895000000,1693530805000000,1,2.37,1,N,100,239,1,16.3,1.0,0.5,1.5,0.0,1.0,22.8,2.5,0.0
2,1693527482000000,1693528666000000,1,5.21,1,N,249,75,1,24.7,1.0,0.5,7.42,0.0,1.0,37.12,2.5,0.0
2,1693527949000000,1693528647000000,1,2.43,1,N,230,238,1,14.9,1.0,0.5,5.97,0.0,1.0,25.87,2.5,0.0
2,1693527371000000,1693527570000000,3,0.87,1,N,239,142,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,1693529015000000,1693530035000000,1,3.61,1,N,164,45,1,21.2,1.0,0.5,5.0,0.0,1.0,31.2,2.5,0.0
1,1693527715000000,1693528402000000,2,2.0,1,N,239,262,1,13.5,3.5,0.5,4.6,0.0,1.0,23.1,2.5,0.0
1,1693529589000000,1693529789000000,3,0.5,1,N,107,234,1,5.8,3.5,0.5,2.0,0.0,1.0,12.8,2.5,0.0
1,1693529973000000,1693530879000000,3,2.1,1,N,234,230,1,14.9,3.5,0.5,3.95,0.0,1.0,23.85,2.5,0.0
2,1693526391000000,1693527534000000,5,3.42,1,N,249,48,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
2,1693527562000000,1693528166000000,1,1.25,1,N,79,148,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,1693528210000000,1693528740000000,1,1.67,1,N,148,107,1,10.7,1.0,0.5,1.0,0.0,1.0,16.7,2.5,0.0
2,1693528823000000,1693529717000000,1,5.22,1,N,107,33,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0
2,1693526579000000,1693527807000000,1,3.69,1,N,114,141,1,21.2,1.0,0.5,4.0,0.0,1.0,30.2,2.5,0.0
1,1693527308000000,1693527465000000,1,0.6,1,N,48,48,1,5.8,3.5,0.5,2.16,0.0,1.0,12.96,2.5,0.0
1,1693527683000000,1693528522000000,2,3.6,1,N,163,224,1,18.4,3.5,0.5,4.65,0.0,1.0,28.05,2.5,0.0
2,1693527695000000,1693528771000000,1,4.69,1,N,249,239,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0
1,1693527663000000,1693528309000000,1,1.9,1,N,230,249,1,11.4,3.5,0.5,0.0,0.0,1.0,16.4,2.5,0.0
1,1693529703000000,1693530771000000,2,3.6,1,N,79,261,1,18.4,3.5,0.5,4.65,0.0,1.0,28.05,2.5,0.0
2,1693526230000000,1693526598000000,2,1.27,1,N,230,143,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,1693528003000000,1693528720000000,2,2.62,1,N,162,79,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,1693528883000000,1693529443000000,1,1.88,1,N,79,158,1,11.4,1.0,0.5,2.0,0.0,1.0,18.4,2.5,0.0
2,1693529692000000,1693530287000000,2,2.11,1,N,249,261,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
1,1693528031000000,1693528325000000,1,0.5,1,N,140,237,1,5.1,3.5,0.5,2.0,0.0,1.0,12.1,2.5,0.0
1,1693529725000000,1693530250000000,2,2.4,1,N,239,166,1,12.1,3.5,0.5,2.0,0.0,1.0,19.1,2.5,0.0
2,1693526598000000,1693528326000000,1,10.65,1,N,132,36,2,43.6,1.0,0.5,0.0,0.0,1.0,47.85,0.0,1.75
2,1693529994000000,1693530534000000,1,1.1,1,N,79,68,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,1693526441000000,1693526932000000,1,1.37,1,N,234,164,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,1693527857000000,1693528179000000,1,1.71,1,N,229,263,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,1693529753000000,1693530027000000,1,1.28,1,N,141,229,1,7.9,1.0,0.5,1.0,0.0,1.0,13.9,2.5,0.0
2,1693529866000000,1693531310000000,1,9.4,1,N,137,244,1,39.4,1.0,0.5,5.0,0.0,1.0,49.4,2.5,0.0
1,1693526996000000,1693527344000000,3,0.6,1,N,79,144,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0
1,1693527432000000,1693528185000000,1,2.6,1,N,144,256,1,14.2,3.5,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,1693526559000000,1693527314000000,1,1.74,1,N,230,246,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,1693527654000000,1693528160000000,1,1.41,1,N,68,142,1,10.0,1.0,0.5,1.0,0.0,1.0,16.0,2.5,0.0
2,1693528671000000,1693529088000000,1,1.9,1,N,238,237,1,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0
2,1693529393000000,1693530069000000,1,2.45,1,N,162,79,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,1693527867000000,1693528239000000,1,1.22,1,N,144,87,1,8.6,1.0,0.5,2.0,0.0,1.0,15.6,2.5,0.0
2,1693527603000000,1693528246000000,1,1.88,1,N,246,113,1,12.1,1.0,0.5,4.28,0.0,1.0,21.38,2.5,0.0
1,1693528460000000,1693529103000000,2,1.5,1,N,79,186,1,10.7,3.5,0.5,3.1,0.0,1.0,18.8,2.5,0.0
1,1693529204000000,1693530215000000,1,4.0,1,N,164,263,1,19.1,3.5,0.5,0.0,0.0,1.0,24.1,2.5,0.0
2,1693527981000000,1693528101000000,1,0.24,1,N,90,186,1,4.4,1.0,0.5,2.0,0.0,1.0,11.4,2.5,0.0
2,1693527717000000,1693528083000000,1,0.83,1,N,249,79,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,1693528296000000,1693528499000000,1,0.34,1,N,48,48,2,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0
2,1693528924000000,1693529167000000,1,1.17,1,N,100,234,1,7.2,1.0,0.5,3.05,0.0,1.0,15.25,2.5,0.0
2,1693526601000000,1693526945000000,3,1.48,1,N,142,238,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,1693527616000000,1693528150000000,4,1.88,1,N,142,229,1,11.4,1.0,0.5,4.92,0.0,1.0,21.32,2.5,0.0
2,1693528893000000,1693528989000000,4,0.59,1,N,263,141,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0
2,1693529124000000,1693529344000000,4,1.4,1,N,141,75,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,1693529559000000,1693530110000000,3,1.94,1,N,263,238,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,1693527658000000,1693528646000000,1,6.25,1,N,170,13,1,28.2,1.0,0.5,3.32,0.0,1.0,36.52,2.5,0.0
2,1693529558000000,1693530245000000,1,2.01,1,N,144,13,1,12.8,1.0,0.5,2.0,0.0,1.0,19.8,2.5,0.0
2,1693526505000000,1693527666000000,1,2.73,1,N,107,263,2,12.8,1.0,0.5,0.0,0.0,1.0,17.8,2.5,0.0
2,1693527012000000,1693528315000000,4,2.82,1,N,68,144,1,20.5,1.0,0.5,0.0,0.0,1.0,25.5,2.5,0.0
2,1693528380000000,1693528751000000,1,0.91,1,N,144,79,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,1693526965000000,1693527458000000,1,1.13,1,N,249,79,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0
2,1693527602000000,1693527936000000,1,1.38,1,N,79,90,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,1693526742000000,1693526755000000,1,0.0,2,N,170,170,1,70.0,0.0,0.5,10.0,6.94,1.0,90.94,2.5,0.0
2,1693527088000000,1693527615000000,1,1.63,1,N,249,79,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0
2,1693528418000000,1693529403000000,1,3.02,1,N,79,246,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0
1,1693527850000000,1693528804000000,1,1.8,1,N,48,186,1,14.9,3.5,0.5,3.95,0.0,1.0,23.85,2.5,0.0
2,1693527068000000,1693529668000000,2,16.91,2,N,132,161,1,70.0,0.0,0.5,10.0,0.0,1.0,85.75,2.5,1.75
2,1693526926000000,1693527465000000,1,0.89,1,N,246,50,1,9.3,1.0,0.5,1.5,0.0,1.0,15.8,2.5,0.0
2,1693528747000000,1693529772000000,1,3.07,1,N,230,151,1,18.4,1.0,0.5,5.85,0.0,1.0,29.25,2.5,0.0
2,1693526434000000,1693527016000000,1,2.29,1,N,263,142,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,1693527803000000,1693528825000000,1,2.88,1,N,48,79,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0
