VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,1630454540000000,1630454849000000,1.0,1.23,1.0,N,141,263,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,1630454933000000,1630455550000000,2.0,2.19,1.0,N,263,141,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
2,1630454371000000,1630454825000000,2.0,2.79,1.0,N,107,140,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
2,1630455115000000,1630455655000000,2.0,2.43,1.0,N,236,151,1,9.0,0.5,0.5,1.5,0.0,0.3,14.3,2.5,0.0
2,1630457132000000,1630457797000000,2.0,2.94,1.0,N,163,79,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5,0.0
2,1630457034000000,1630457599000000,1.0,3.43,1.0,N,211,163,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5,0.0
2,1630457941000000,1630458288000000,5.0,1.43,1.0,N,234,162,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5,0.0
1,1630457226000000,1630458913000000,2.0,11.2,1.0,N,132,61,1,34.0,1.75,0.5,10.95,0.0,0.3,47.5,0.0,1.25
2,1630455571000000,1630456477000000,3.0,4.44,1.0,N,87,234,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5,0.0
2,1630455136000000,1630455900000000,1.0,2.44,1.0,N,186,237,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,1630456293000000,1630456741000000,1.0,1.09,1.0,N,162,48,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,1630454557000000,1630454832000000,1.0,0.41,1.0,N,79,79,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,1630455146000000,1630455473000000,1.0,1.32,1.0,N,107,161,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,1630456013000000,1630456129000000,1.0,0.67,1.0,N,141,141,1,4.0,0.5,0.5,1.0,0.0,0.3,8.8,2.5,0.0
2,1630456421000000,1630456667000000,1.0,1.68,1.0,N,233,107,1,6.5,0.5,0.5,1.0,0.0,0.3,11.3,2.5,0.0
2,1630456855000000,1630457190000000,1.0,1.37,1.0,N,137,79,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,1630455702000000,1630456005000000,1.0,0.72,1.0,N,249,90,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,1630456211000000,1630456549000000,1.0,2.01,1.0,N,90,48,1,7.5,0.5,0.5,2.5,0.0,0.3,13.8,2.5,0.0
2,1630457378000000,1630457719000000,1.0,2.33,1.0,N,249,163,1,8.5,0.5,0.5,1.5,0.0,0.3,13.8,2.5,0.0
2,1630454946000000,1630455458000000,2.0,1.81,1.0,N,75,74,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0,0.0
1,1630454562000000,1630455267000000,1.0,4.9,1.0,N,79,75,1,15.0,3.0,0.5,5.6,0.0,0.3,24.4,2.5,0.0
1,1630456446000000,1630457607000000,2.0,6.7,1.0,N,79,166,1,20.5,3.0,0.5,0.0,0.0,0.3,24.3,2.5,0.0
2,1630454463000000,1630455232000000,6.0,3.15,1.0,N,75,229,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5,0.0
2,1630455534000000,1630455771000000,6.0,0.74,1.0,N,229,237,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,1630457526000000,1630458023000000,6.0,2.56,1.0,N,170,142,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5,0.0
1,1630454764000000,1630455302000000,1.0,1.8,1.0,N,151,74,1,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0,0.0
1,1630455772000000,1630456177000000,2.0,1.2,1.0,N,114,4,1,6.5,3.0,0.5,2.0,0.0,0.3,12.3,2.5,0.0
2,1630454494000000,1630455501000000,1.0,4.23,1.0,N,263,234,1,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5,0.0
2,1630455754000000,1630456503000000,1.0,3.03,1.0,N,100,140,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5,0.0
2,1630457533000000,1630458760000000,1.0,9.74,1.0,N,162,127,1,29.0,0.5,0.5,8.0,0.0,0.3,40.8,2.5,0.0
1,1630455940000000,1630458324000000,2.0,20.0,2.0,N,132,239,1,52.0,3.75,0.5,12.62,6.55,0.3,75.72,2.5,1.25
2,1630456363000000,1630457382000000,1.0,4.18,1.0,N,75,116,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,0.0,0.0
1,1630456428000000,1630458232000000,2.0,19.1,2.0,N,132,125,2,52.0,3.75,0.5,0.0,0.0,0.3,56.55,2.5,1.25
2,1630455316000000,1630455547000000,1.0,1.57,1.0,N,68,48,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,1630454542000000,1630455756000000,1.0,5.4,1.0,N,234,49,1,19.0,0.5,0.5,4.0,0.0,0.3,26.8,2.5,0.0
2,1630457660000000,1630458072000000,1.0,0.95,1.0,N,79,144,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
1,1630454834000000,1630454944000000,1.0,0.7,1.0,N,137,107,2,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5,0.0
1,1630456027000000,1630456483000000,1.0,1.9,1.0,N,113,233,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5,0.0
1,1630456613000000,1630456918000000,1.0,1.2,1.0,N,162,186,1,6.0,3.0,0.5,2.45,0.0,0.3,12.25,2.5,0.0
1,1630457569000000,1630458420000000,3.0,3.5,1.0,N,186,238,1,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5,0.0
2,1630455414000000,1630455826000000,1.0,1.84,1.0,N,239,48,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5,0.0
2,1630455232000000,1630455967000000,1.0,9.12,1.0,N,138,4,1,25.5,0.5,0.5,5.86,0.0,0.3,36.41,2.5,1.25
2,1630456251000000,1630457171000000,1.0,4.76,1.0,N,79,145,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5,0.0
2,1630454811000000,1630455904000000,1.0,4.7,1.0,N,140,249,1,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5,0.0
2,1630456226000000,1630457362000000,2.0,6.55,1.0,N,158,166,1,21.0,0.5,0.5,4.0,0.0,0.3,28.8,2.5,0.0
2,1630454512000000,1630455226000000,1.0,3.77,1.0,N,237,249,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5,0.0
1,1630456330000000,1630457987000000,1.0,10.7,1.0,N,138,142,1,33.0,4.25,0.5,8.9,6.55,0.3,53.5,2.5,1.25
1,1630454966000000,1630455837000000,1.0,4.2,1.0,N,113,189,1,15.0,3.0,0.5,3.76,0.0,0.3,22.56,2.5,0.0
1,1630455935000000,1630456657000000,1.0,2.6,1.0,N,237,68,1,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5,0.0
2,1630454892000000,1630456386000000,1.0,8.44,1.0,N,100,244,1,28.5,0.5,0.5,9.69,0.0,0.3,41.99,2.5,0.0
2,1630455932000000,1630456528000000,2.0,2.69,1.0,N,186,239,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5,0.0
1,1630455867000000,1630456142000000,1.0,1.8,1.0,N,231,90,1,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5,0.0
1,1630457955000000,1630458890000000,2.0,8.2,1.0,N,246,116,1,24.0,3.0,0.5,5.55,0.0,0.3,33.35,2.5,0.0
2,1630456243000000,1630456784000000,2.0,1.66,1.0,N,186,233,1,8.0,0.5,0.5,1.0,0.0,0.3,12.8,2.5,0.0
2,1630454677000000,1630455059000000,1.0,2.19,1.0,N,239,48,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5,0.0
2,1630455330000000,1630456433000000,1.0,7.62,1.0,N,230,244,1,24.5,0.5,0.5,5.66,0.0,0.3,33.96,2.5,0.0
1,1630454641000000,1630455437000000,2.0,2.3,1.0,N,79,261,1,11.0,3.0,0.5,3.7,0.0,0.3,18.5,2.5,0.0
1,1630455734000000,1630456172000000,1.0,1.1,1.0,N,231,144,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5,0.0
1,1630456539000000,1630456887000000,1.0,1.0,1.0,N,148,231,1,6.0,3.0,0.5,2.9,0.0,0.3,12.7,2.5,0.0
1,1630457247000000,1630457463000000,1.0,0.5,1.0,N,125,158,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5,0.0
1,1630455161000000,1630456529000000,2.0,14.7,1.0,N,138,265,1,39.5,1.75,0.5,0.0,0.0,0.3,42.05,0.0,1.25
2,1630454516000000,1630454913000000,2.0,1.07,1.0,N,230,163,1,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5,0.0
2,1630456008000000,1630456620000000,2.0,2.31,1.0,N,186,143,1,9.5,0.5,0.5,1.0,0.0,0.3,14.3,2.5,0.0
2,1630457847000000,1630458403000000,1.0,1.8,1.0,N,164,137,1,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5,0.0
2,1630454573000000,1630455381000000,1.0,6.28,1.0,N,237,88,2,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5,0.0
2,1630456198000000,1630456201000000,1.0,0.23,5.0,N,34,34,1,45.0,0.0,0.5,9.16,0.0,0.3,54.96,0.0,0.0
2,1630454771000000,1630456068000000,1.0,9.5,1.0,N,138,238,1,28.5,0.5,0.5,7.77,6.55,0.3,47.87,2.5,1.25
2,1630455095000000,1630455773000000,1.0,2.13,1.0,N,249,233,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
2,1630456706000000,1630457059000000,1.0,1.18,1.0,N,148,79,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,1630457165000000,1630459092000000,1.0,19.04,1.0,N,132,112,1,53.0,0.5,0.5,11.11,0.0,0.3,66.66,0.0,1.25
2,1630454416000000,1630454827000000,1.0,0.0,1.0,N,132,132,2,5.5,0.5,0.5,0.0,0.0,0.3,8.05,0.0,1.25
2,1630456270000000,1630457521000000,1.0,8.42,1.0,N,132,131,1,25.5,0.5,0.5,3.0,0.0,0.3,31.05,0.0,1.25
2,1630456032000000,1630456746000000,1.0,3.42,1.0,N,186,141,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5,0.0
2,1630455081000000,1630457256000000,6.0,8.93,1.0,N,48,228,1,31.5,0.5,0.5,7.06,0.0,0.3,42.36,2.5,0.0
1,1630454840000000,1630456125000000,1.0,4.4,1.0,N,141,144,1,18.0,3.0,0.5,0.0,0.0,0.3,21.8,2.5,0.0
2,1630453953000000,1630454656000000,2.0,2.92,1.0,N,48,238,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5,0.0
2,1630455344000000,1630455541000000,2.0,1.38,1.0,N,238,142,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,1630455800000000,1630456330000000,3.0,2.29,1.0,N,48,249,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5,0.0
2,1630456600000000,1630457653000000,2.0,6.79,1.0,N,125,226,1,21.5,0.5,0.5,3.0,0.0,0.3,28.3,2.5,0.0
2,1630457795000000,1630458378000000,2.0,2.32,1.0,N,249,246,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
2,1630456373000000,1630457364000000,3.0,3.63,1.0,N,161,148,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5,0.0
2,1630457764000000,1630458266000000,2.0,1.4,1.0,N,148,158,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,1630455691000000,1630456140000000,1.0,1.13,1.0,N,166,151,1,7.0,0.5,0.5,0.7,0.0,0.3,9.0,0.0,0.0
1,1630455074000000,1630456213000000,2.0,6.3,1.0,N,138,237,1,20.5,4.25,0.5,6.35,0.0,0.3,31.9,2.5,1.25
1,1630456541000000,1630456772000000,1.0,1.2,1.0,N,141,263,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5,0.0
2,1630455333000000,1630455737000000,1.0,1.41,1.0,N,79,231,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,1630455844000000,1630456445000000,1.0,4.03,1.0,N,231,224,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5,0.0
2,1630457149000000,1630457741000000,1.0,3.71,1.0,N,79,263,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5,0.0
2,1630457893000000,1630458370000000,1.0,3.36,1.0,N,263,107,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5,0.0
2,1630455110000000,1630455664000000,1.0,5.27,1.0,N,138,135,2,15.5,0.5,0.5,0.0,0.0,0.3,18.05,0.0,1.25
2,1630454876000000,1630455747000000,2.0,3.86,1.0,N,97,137,1,13.5,0.5,0.5,2.0,0.0,0.3,19.3,2.5,0.0
2,1630457206000000,1630457595000000,1.0,2.23,1.0,N,114,162,1,8.0,0.5,0.5,1.77,0.0,0.3,13.57,2.5,0.0
2,1630457801000000,1630457980000000,3.0,0.48,1.0,N,92,92,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0.0,0.0
1,1630455408000000,1630455950000000,3.0,3.0,1.0,N,114,163,1,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5,0.0
1,1630457107000000,1630458289000000,1.0,10.2,1.0,N,114,56,2,30.0,3.0,0.5,0.0,0.0,0.3,33.8,2.5,0.0
2,1630454333000000,1630454706000000,1.0,1.73,1.0,N,114,231,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,1630454842000000,1630455337000000,1.0,2.7,1.0,N,231,68,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5,0.0
1,1630455933000000,1630458262000000,1.0,16.4,1.0,N,87,29,1,50.0,3.0,0.5,5.0,0.0,0.3,58.8,2.5,0.0
2,1630457117000000,1630457952000000,1.0,8.94,1.0,N,138,140,1,25.0,0.5,0.5,0.0,6.55,0.3,36.6,2.5,1.25
2,1630456771000000,1630457610000000,1.0,8.3,1.0,N,138,233,1,24.0,0.5,0.5,7.12,6.55,0.3,42.72,2.5,1.25
2,1630455800000000,1630456041000000,2.0,1.43,1.0,N,141,170,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,1630456372000000,1630457346000000,2.0,4.6,1.0,N,162,42,1,16.0,0.5,0.5,1.0,0.0,0.3,20.8,2.5,0.0
2,1630455537000000,1630456229000000,1.0,3.91,1.0,N,79,141,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5,0.0
2,1630456046000000,1630456446000000,1.0,1.27,1.0,N,158,79,1,7.0,0.5,0.5,2.7,0.0,0.3,13.5,2.5,0.0
2,1630456881000000,1630457922000000,2.0,5.66,1.0,N,249,238,1,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5,0.0
1,1630455857000000,1630456781000000,1.0,8.5,1.0,N,138,244,1,24.0,1.75,0.5,10.0,6.55,0.3,43.1,0.0,1.25
2,1630455558000000,1630456082000000,1.0,1.49,1.0,N,234,79,1,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5,0.0
2,1630455414000000,1630455661000000,2.0,0.67,1.0,N,79,148,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,1630455994000000,1630456495000000,2.0,1.77,1.0,N,144,264,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,1630457154000000,1630457504000000,2.0,1.36,1.0,N,100,234,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,1630457644000000,1630457915000000,1.0,1.2,1.0,N,107,4,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5,0.0
2,1630454857000000,1630456165000000,1.0,4.59,1.0,N,144,61,1,18.0,0.5,0.5,5.45,0.0,0.3,27.25,2.5,0.0
2,1630456157000000,1630456582000000,2.0,1.62,1.0,N,50,158,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,1630457472000000,1630458154000000,2.0,3.4,1.0,N,79,97,1,12.5,0.5,0.5,4.08,0.0,0.3,20.38,2.5,0.0
1,1630454465000000,1630454935000000,1.0,1.4,1.0,N,50,100,1,7.0,3.0,0.5,2.7,0.0,0.3,13.5,2.5,0.0
1,1630455207000000,1630455710000000,1.0,1.7,1.0,N,234,230,1,8.0,3.0,0.5,1.5,0.0,0.3,13.3,2.5,0.0
1,1630457095000000,1630457487000000,2.0,1.3,1.0,N,113,4,3,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,1630455514000000,1630456158000000,1.0,3.73,1.0,N,163,42,1,12.0,0.5,0.5,1.5,0.0,0.3,17.3,2.5,0.0
1,1630456376000000,1630458430000000,1.0,26.1,1.0,N,132,195,1,68.0,1.75,0.5,17.6,0.0,0.3,88.15,0.0,1.25
2,1630455561000000,1630456465000000,1.0,4.01,1.0,N,239,107,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5,0.0
2,1630456925000000,1630457982000000,1.0,4.65,1.0,N,229,239,1,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5,0.0
2,1630455707000000,1630456474000000,1.0,5.02,1.0,N,170,74,1,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5,0.0
2,1630457380000000,1630457859000000,1.0,2.56,1.0,N,233,148,1,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5,0.0
1,1630455108000000,1630455586000000,1.0,2.7,1.0,N,239,152,1,9.5,3.0,0.5,1.0,0.0,0.3,14.3,2.5,0.0
2,1630454485000000,1630454741000000,5.0,0.88,1.0,N,79,232,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,1630454844000000,1630455774000000,5.0,5.19,1.0,N,148,236,1,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5,0.0
2,1630456131000000,1630542174000000,5.0,0.25,1.0,N,237,237,1,3.0,0.5,0.5,1.7,0.0,0.3,8.5,2.5,0.0
2,1630456293000000,1630456901000000,5.0,3.35,1.0,N,237,24,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5,0.0
2,1630456002000000,1630456625000000,1.0,6.7,1.0,N,138,28,1,19.5,0.5,0.5,2.0,0.0,0.3,24.05,0.0,1.25
2,1630454428000000,1630455359000000,1.0,7.53,1.0,N,138,43,1,23.0,0.5,0.5,6.17,6.55,0.3,38.27,0.0,1.25
2,1630456130000000,1630456736000000,2.0,3.4,1.0,N,141,144,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5,0.0
2,1630456865000000,1630457152000000,2.0,0.67,1.0,N,144,148,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5,0.0
2,1630457802000000,1630458547000000,1.0,5.17,1.0,N,79,74,1,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5,0.0
1,1630455271000000,1630455943000000,1.0,2.5,1.0,N,97,190,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,0.0,0.0
1,1630457270000000,1630457963000000,1.0,8.1,1.0,N,148,223,1,23.0,3.0,0.5,0.0,0.0,0.3,26.8,2.5,0.0
2,1630455565000000,1630456364000000,1.0,4.01,1.0,N,138,82,1,13.5,0.5,0.5,3.21,0.0,0.3,19.26,0.0,1.25
2,1630456073000000,1630457823000000,1.0,17.65,2.0,N,132,48,1,52.0,0.0,0.5,10.0,6.55,0.3,73.1,2.5,1.25
2,1630455989000000,1630456557000000,1.0,2.9,1.0,N,68,239,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,1630456818000000,1630457259000000,1.0,1.77,1.0,N,239,230,1,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5,0.0
1,1630456995000000,1630457609000000,1.0,2.8,1.0,N,186,79,1,10.5,3.0,0.5,3.55,0.0,0.3,17.85,2.5,0.0
1,1630457705000000,1630458228000000,1.0,2.2,1.0,N,79,162,2,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5,0.0
2,1630456919000000,1630457512000000,1.0,3.17,1.0,N,48,145,1,11.5,0.5,0.5,3.82,0.0,0.3,19.12,2.5,0.0
2,1630454874000000,1630455938000000,1.0,4.79,1.0,N,161,231,1,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5,0.0
2,1630457640000000,1630458146000000,1.0,4.18,1.0,N,132,216,1,13.5,0.5,0.5,2.96,0.0,0.3,19.01,0.0,1.25
2,1630456316000000,1630456485000000,1.0,0.53,1.0,N,263,263,1,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5,0.0
2,1630457120000000,1630457452000000,2.0,1.68,1.0,N,229,107,1,7.0,0.5,0.5,1.62,0.0,0.3,12.42,2.5,0.0
2,1630454436000000,1630455373000000,2.0,3.43,1.0,N,234,236,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5,0.0
2,1630455653000000,1630456322000000,1.0,3.22,1.0,N,236,234,1,12.0,0.5,0.5,2.84,0.0,0.3,18.64,2.5,0.0
2,1630456427000000,1630457042000000,1.0,2.99,1.0,N,90,237,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5,0.0
2,1630457162000000,1630457448000000,1.0,2.02,1.0,N,229,107,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,1630457870000000,1630458360000000,1.0,1.8,1.0,N,79,234,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5,0.0
2,1630455774000000,1630456197000000,1.0,1.0,1.0,N,148,232,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5,0.0
1,1630454796000000,1630457002000000,1.0,20.1,1.0,N,132,181,1,55.5,1.75,0.5,11.6,0.0,0.3,69.65,0.0,1.25
2,1630456980000000,1630457480000000,1.0,1.53,1.0,N,79,90,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5,0.0
2,1630457588000000,1630458652000000,1.0,8.15,1.0,N,249,244,2,25.0,0.5,0.5,0.0,0.0,0.3,28.8,2.5,0.0
2,1630455210000000,1630455885000000,2.0,3.44,1.0,N,237,166,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5,0.0
2,1630455198000000,1630455715000000,2.0,2.88,1.0,N,179,83,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0.0,0.0
2,1630456882000000,1630458153000000,2.0,8.92,1.0,N,138,24,1,27.5,0.5,0.5,7.32,6.55,0.3,43.92,0.0,1.25
2,1630457156000000,1630457533000000,4.0,1.53,1.0,N,113,90,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,1630454683000000,1630455197000000,1.0,1.82,1.0,N,164,142,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,1630456374000000,1630456622000000,1.0,1.39,1.0,N,230,90,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,1630456714000000,1630457030000000,1.0,1.29,1.0,N,68,246,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,1630457864000000,1630458096000000,1.0,1.19,1.0,N,68,48,1,5.5,0.5,0.5,1.4,0.0,0.3,10.7,2.5,0.0
2,1630454823000000,1630455350000000,3.0,2.32,1.0,N,107,229,1,9.5,0.5,0.5,3.32,0.0,0.3,16.62,2.5,0.0
2,1630456303000000,1630456861000000,5.0,2.25,1.0,N,229,143,1,9.0,0.5,0.5,3.84,0.0,0.3,16.64,2.5,0.0
2,1630457525000000,1630457678000000,3.0,1.02,1.0,N,237,141,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,1630456427000000,1630458114000000,1.0,12.41,1.0,N,68,248,1,37.5,0.5,0.5,0.0,0.0,0.3,38.8,0.0,0.0
2,1630454593000000,1630454972000000,2.0,1.5,1.0,N,125,13,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,1630455303000000,1630455444000000,2.0,0.84,1.0,N,261,231,1,4.5,0.5,0.5,1.0,0.0,0.3,9.3,2.5,0.0
2,1630456179000000,1630456522000000,2.0,3.9,1.0,N,209,137,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5,0.0
2,1630456733000000,1630456886000000,2.0,0.94,1.0,N,137,79,1,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,1630456993000000,1630457507000000,2.0,3.4,1.0,N,107,263,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5,0.0
2,1630454403000000,1630454499000000,1.0,0.39,1.0,N,107,107,1,3.5,0.5,0.5,1.46,0.0,0.3,8.76,2.5,0.0
2,1630454837000000,1630455487000000,3.0,2.36,1.0,N,234,170,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,1630455611000000,1630456020000000,1.0,2.16,1.0,N,170,114,1,8.5,0.5,0.5,1.0,0.0,0.3,13.3,2.5,0.0
2,1630456184000000,1630456810000000,2.0,2.84,1.0,N,114,230,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5,0.0
2,1630457192000000,1630457400000000,1.0,0.81,1.0,N,100,90,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,1630457858000000,1630458073000000,1.0,1.38,1.0,N,90,211,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5,0.0
2,1630455953000000,1630457250000000,1.0,6.56,1.0,N,107,7,1,21.0,0.5,0.5,6.2,0.0,0.3,31.0,2.5,0.0
2,1630455925000000,1630457043000000,1.0,9.58,1.0,N,264,61,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8,0.0,0.0
2,1630456240000000,1630456954000000,1.0,2.51,1.0,N,148,90,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,1630457045000000,1630457450000000,1.0,1.58,1.0,N,68,48,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,1630455310000000,1630456108000000,2.0,4.1,1.0,N,186,151,1,14.0,0.5,0.5,3.0,0.0,0.3,20.8,2.5,0.0
2,1630457077000000,1630457678000000,2.0,1.68,1.0,N,238,263,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5,0.0
2,1630455229000000,1630456041000000,1.0,8.07,1.0,N,138,263,2,23.0,0.5,0.5,0.0,6.55,0.3,34.6,2.5,1.25
2,1630456123000000,1630456383000000,1.0,1.65,1.0,N,263,229,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,1630457337000000,1630457883000000,1.0,2.98,1.0,N,146,223,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,0.0,0.0
1,1630455255000000,1630456218000000,2.0,3.1,1.0,N,186,144,1,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5,0.0
2,1630455323000000,1630456207000000,1.0,4.64,1.0,N,138,146,1,16.0,0.5,0.5,4.33,0.0,0.3,22.88,0.0,1.25
2,1630457061000000,1630457356000000,1.0,1.64,1.0,N,50,143,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5,0.0
1,1630454511000000,1630455421000000,3.0,4.6,1.0,N,79,143,1,15.5,3.0,0.5,1.93,0.0,0.3,21.23,2.5,0.0
2,1630456147000000,1630456936000000,2.0,6.4,1.0,N,138,263,2,19.0,0.5,0.5,0.0,6.55,0.3,29.35,2.5,0.0
